# time_ms,control,value
12196,lstick_x,1178
12199,lstick_x,1178
12205,lstick_x,1178
12209,lstick_x,1178
12212,lstick_x,1178
12214,lstick_x,1178
12220,lstick_x,1178
12224,lstick_x,1178
12227,lstick_x,1178
12230,lstick_x,1178
12233,lstick_x,1178
12238,lstick_x,1178
12242,lstick_x,1178
12246,lstick_x,1178
12249,lstick_x,1178
12255,lstick_x,1178
12258,lstick_x,1178
12263,lstick_x,1178
12266,lstick_x,1178
12272,lstick_x,1178
12275,lstick_x,1178
12278,lstick_x,1178
12281,lstick_x,1178
12288,lstick_x,1178
12291,lstick_x,1178
12295,lstick_x,1178
12298,lstick_x,1178
12301,lstick_x,1178
12304,lstick_x,1178
12307,lstick_x,1178
12310,lstick_x,1178
12313,lstick_x,1178
12316,lstick_x,1178
12320,lstick_x,1178
12323,lstick_x,1178
12326,lstick_x,1178
12329,lstick_x,1178
12333,lstick_x,1178
12336,lstick_x,1178
12339,lstick_x,1178
12342,lstick_x,1178
12346,lstick_x,1178
12349,lstick_x,1178
12352,lstick_x,1178
12356,lstick_x,1178
12359,lstick_x,1178
12362,lstick_x,1178
12365,lstick_x,1178
12371,lstick_x,1178
12374,lstick_x,1178
12377,lstick_x,1178
12379,lstick_x,1178
12382,lstick_x,1178
12387,lstick_x,1178
12390,lstick_x,1178
12393,lstick_x,1178
12396,lstick_x,1178
12399,lstick_x,1178
12404,lstick_x,1178
12407,lstick_x,1178
12410,lstick_x,1178
12413,lstick_x,1178
12416,lstick_x,1178
12420,lstick_x,1178
12423,lstick_x,1178
12426,lstick_x,1178
12429,lstick_x,1178
12433,lstick_x,1178
12437,lstick_x,1178
12440,lstick_x,1178
12443,lstick_x,1178
12446,lstick_x,1178
12449,lstick_x,1178
12454,lstick_x,1178
12457,lstick_x,1178
12460,lstick_x,1178
12463,lstick_x,1178
12466,lstick_x,1178
12472,lstick_x,1178
12475,lstick_x,1178
12479,lstick_x,1178
12482,lstick_x,1178
12487,lstick_x,1178
12490,lstick_x,1178
12493,lstick_x,1178
